Cascade Draft League,Masters,Season 6,6,Whiscash Wanderers,Vegas Night Marchers,Whiscash Wanderers,1,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-73603
Cascade Draft League,Masters,Season 6,1,Amestrian Absols,Pillars of Tahoma,Pillars of Tahoma,0,5,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-64146
Cascade Draft League,Masters,Season 6,7,The Arctic Mankeys,Colorado Mamoswine,The Arctic Mankeys,2,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-73790
Cascade Draft League,Masters,Season 6,7,44th's Fire Blasts,El Centro Eccentrics,El Centro Eccentrics,0,3,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-74299
Cascade Draft League,Masters,Season 6,1,Whiscash Wanderers,44th's Fire Blasts,Whiscash Wanderers,4,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-64922
Cascade Draft League,Masters,Season 6,7,Richmond Reuniclus,Dallas Darmanitans,Dallas Darmanitans,0,5,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-74572
Cascade Draft League,Masters,Season 6,2,Vegas Night Marchers,El Centro Eccentrics,El Centro Eccentrics,0,2,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-65808
Cascade Draft League,Masters,Season 6,7,Whiscash Wanderers,Atlanta Haunters,Whiscash Wanderers,5,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-74850
Cascade Draft League,Masters,Season 6,2,Atlanta Haunters,44th's Fire Blasts,44th's Fire Blasts,0,2,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-66480
Cascade Draft League,Masters,Season 6,1,Solid Snivy's Squad,Colorado Mamoswine,Solid Snivy's Squad,4,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-64456
Cascade Draft League,Masters,Season 6,1,La Tuque Xatus,Atlanta Haunters,Atlanta Haunters,0,5,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-63730
Cascade Draft League,Masters,Season 6,1,Spheal With It,El Centro Eccentrics,El Centro Eccentrics,0,1,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-64732
Cascade Draft League,Masters,Season 6,2,Solid Snivy's Squad,Bordeaux Bewear,Solid Snivy's Squad,2,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-65280
Cascade Draft League,Masters,Season 6,2,La Tuque Xatus,Spheal With It,La Tuque Xatus,1,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-65872
Cascade Draft League,Masters,Season 6,2,Amestrian Absols,Richmond Reuniclus,Richmond Reuniclus,0,4,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-66595
Cascade Draft League,Masters,Season 6,3,Spheal With It,Vegas Night Marchers,Spheal With It,5,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-67670
Cascade Draft League,Masters,Season 6,3,Colorado Mamoswine,Amestrian Absols,Colorado Mamoswine,2,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-67991
Cascade Draft League,Masters,Season 6,3,Richmond Reuniclus,Bordeaux Bewear,Richmond Reuniclus,3,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-68284
Cascade Draft League,Masters,Season 6,3,Solid Snivy's Squad,The Arctic Mankeys,Solid Snivy's Squad,4,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-68331
Cascade Draft League,Masters,Season 6,4,Guardian Glaceons,El Centro Eccentrics,El Centro Eccentrics,0,3,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-69085
Cascade Draft League,Masters,Season 6,4,Bordeaux Bewear,Colorado Mamoswine,Colorado Mamoswine,0,4,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-69496
